_id,date,devid,srcip,srcintfrole,poluuid,dstport,dstmac,tz,authserver,eventtime,sessionid,sentpkt,type,srccountry,duration,dsthwversion,dstosname,policyid,subtype,action,devname,dstip,masterdstmac,dstintf,trandisp,dstdevtype,srcintf,sentbyte,dstfamily,level,policytype,dsthwvendor,priority,vpntype,vd,dstintfrole,appcat,service,proto,srcport,logid,policyname,time,dstcountry,user,rcvdbyte,rcvdpkt,dstserver,nifi_datetime,crlevel,crscore,craction,msg,reason,method,logdesc,ui,sn,status,sentdelta,mastersrcmac,srcmac,srcserver,transip,transport,rcvddelta,srchwvendor,identifier,osname,app,srcname,srcswversion,unauthusersource,unauthuser,srcfamily,devtype,srchwversion,pdstport,psrcport,dstuser,dstswversion,dstunauthuser,dstunauthusersource,replysrcintf,srcuuid,dstuuid,applist,apprisk,incidentserialno,hostname,direction,url,appid,eventtype,vwlname,dstregion,dstcity,vwlid,vwlquality,dstinetsvc,dstreputation,utmaction,countapp,server,vpn,locip,role,useralt,dir,cookies,vpntunnel,remport,result,advpnsc,group,init,assignip,xauthuser,outintf,version,xauthgroup,locport,remip,exch,peer_notif,src_int,policy_id,epoch,dst_int,from,voip_proto,kind,profile,session_id,call_id,src_port,event_id,dst_port,to,scertcname,ip,interface,mac,dhcp_msg,lease,tunnelid,tunneltype,dst_host,scertissuer,espauth,esptransform,out_spi,in_spi
-EsIG58BimBA0eJ5eAqM,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,22222,,+0200,,1782814024901690225,2387899840,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/22222,17,54663,0001000014,,12:07:04,Reserved,,0,0,,2026-07-01T00:16:07,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/22222,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUsIG58BimBA0eJ5nwua,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,3289,,+0200,,1782814024901885525,2387899848,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,MMS,17,54672,0001000014,,12:07:04,Reserved,,0,0,,2026-07-01T00:16:17,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,MMS,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EksIG58BimBA0eJ5nwua,2026-06-30,FG100FTK23080008,172.30.16.49,lan,,22222,,+0200,,1782814024902601085,2387899852,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VALN80,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/22222,17,54659,0001000014,,12:07:04,Reserved,,0,0,,2026-07-01T00:16:17,,,,,,,,,,,,98:a4:4e:86:37:47,98:a4:4e:86:37:47,0,,,,,,Windows,udp/22222,ITPOME-LT313,11,kerberos,simonetta.columbaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SksIG58BimBA0eJ5xgui,2026-06-30,FG100FTK23080008,172.30.16.26,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,53,,+0200,,1782814024969036085,2387872372,,traffic,Reserved,,,,81,forward,dns,Fiorucci-FG-01,1.1.1.1,,wan1,,,VALN80,,,warning,policy,,188,,root,wan,unscanned,DNS,17,65118,0000000011,Navigazione_Fiorucci,12:07:04,Australia,,,,,2026-07-01T00:16:27,low,5,262144,,,,,,,,,00:d8:61:47:71:21,00:d8:61:47:71:21,0,,,,MSI,,,,ITPOME-WP133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0sIG58BimBA0eJ5xgui,2026-06-30,FG100FTK23080008,172.30.16.26,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,53,,+0200,,1782814024969046905,2387872372,1,traffic,Reserved,180,,,81,forward,accept,Fiorucci-FG-01,1.1.1.1,,wan1,snat,,VALN80,113,,notice,policy,,189,,root,wan,unscanned,DNS,17,65118,0000000013,Navigazione_Fiorucci,12:07:04,Australia,,173,1,,2026-07-01T00:16:27,,,,,,,,,,,,00:d8:61:47:71:21,00:d8:61:47:71:21,0,2.117.144.115,46125,,MSI,,,,ITPOME-WP133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eksIG58BimBA0eJ57Qu9,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,1c:e8:5d:8c:67:c1,+0200,,1782814024979023125,2387872400,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.12,1c:e8:5d:8c:67:c1,VLAN10,noop,,Mac,84,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,54527,0000000013,MAC-Fiorucci,12:07:04,Reserved,,265,1,0,2026-07-01T00:16:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0sIG58BimBA0eJ57Qu9,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,1c:e8:5d:8c:67:c1,+0200,,1782814024019027325,2387872055,5,traffic,Reserved,181,,,77,forward,accept,Fiorucci-FG-01,172.30.23.12,1c:e8:5d:8c:67:c1,VLAN10,noop,,Mac,419,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,49549,0000000013,MAC-Fiorucci,12:07:04,Reserved,,1307,5,0,2026-07-01T00:16:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kksJG58BimBA0eJ5FAvW,2026-06-30,FG100FTK23080008,172.30.10.160,lan,,1232,,+0200,,1782814024082777744,2387899703,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,172.30.15.255,,root,noop,,VLAN30,0,,notice,local-in-policy,,189,,root,undefined,unscanned,MMS,17,1232,0001000014,,12:07:04,Reserved,,0,0,,2026-07-01T00:16:47,,,,,,,,,,,,00:40:c1:37:4a:46,00:40:c1:37:4a:46,0,,,,,,,MMS,SCII20177320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lEsJG58BimBA0eJ5FAvW,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:67:aa:9d:f2,+0200,FSSO-DC,1782814024079039864,2387899303,8,traffic,Reserved,2,PM5560,Android,77,forward,close,Fiorucci-FG-01,172.30.6.4,00:80:67:aa:9d:f2,VLAN30,noop,Industry,Mac,356,Energy,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,55365,0000000013,MAC-Fiorucci,12:07:04,Reserved,ADM_BOSI,282,6,0,2026-07-01T00:16:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0sBG58BimBA0eJ5JQVu,2026-06-30,FG100FTK23080008,10.171.8.3,lan,,53,,+0200,,1782813534105235785,2387828626,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VLAN410,0,,notice,local-in-policy,,189,,root,undefined,unscanned,DNS,17,59502,0001000014,,11:58:54,Reserved,,0,0,,2026-07-01T00:08:07,,,,,,,,,,,,00:0c:29:95:9c:d9,00:0c:29:95:9c:d9,0,,,,VMware,,Windows,Domain,ITPOME-DC3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fksBG58BimBA0eJ5JQVy,2026-06-30,FG100FTK23080008,10.171.8.3,lan,,53,,+0200,,1782813534105505005,2387828634,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VLAN410,0,,notice,local-in-policy,,189,,root,undefined,unscanned,DNS,17,53811,0001000014,,11:58:54,Reserved,,0,0,,2026-07-01T00:08:07,,,,,,,,,,,,00:0c:29:95:9c:d9,00:0c:29:95:9c:d9,0,,,,VMware,,Windows,Domain,ITPOME-DC3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lksBG58BimBA0eJ5TAV7,2026-06-30,FG100FTK23080008,172.16.70.37,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,3409,00:40:8c:cd:00:43,+0200,,1782813534118993025,2387828350,8,traffic,Reserved,1,,,77,forward,close,Fiorucci-FG-01,172.30.5.117,00:40:8c:cd:00:43,VLAN30,noop,,Mac,332,,notice,policy,Axis,189,ipsecvpn,root,lan,unscanned,tcp/3409,6,49248,0000000013,MAC-Fiorucci,11:58:54,Reserved,,8339,10,0,2026-07-01T00:08:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,49247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l0sBG58BimBA0eJ5TAV7,2026-06-30,FG100FTK23080008,10.171.8.3,lan,,53,,+0200,,1782813534105356385,2387828630,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VLAN410,0,,notice,local-in-policy,,189,,root,undefined,unscanned,DNS,17,62764,0001000014,,11:58:54,Reserved,,0,0,,2026-07-01T00:08:17,,,,,,,,,,,,00:0c:29:95:9c:d9,00:0c:29:95:9c:d9,0,,,,VMware,,Windows,Domain,ITPOME-DC3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r0sBG58BimBA0eJ5cwWN,2026-06-30,FG100FTK23080008,172.30.0.133,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,123,,+0200,FSSO-DC,1782813534128991284,2387805018,1,traffic,Reserved,180,,,75,forward,accept,Fiorucci-FG-01,172.16.70.5,,Mac,noop,,VLAN30,148,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,NTP,17,123,0000000013,Fiorucci-MAC,11:58:54,Reserved,MARCO,148,1,,2026-07-01T00:08:27,,,,,,,,,,,,48:2a:e3:87:98:99,48:2a:e3:87:98:99,0,,,,,,Windows,,ITPOME-LT1054,10/11/2016,,,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sEsBG58BimBA0eJ5cwWR,2026-06-30,FG100FTK23080008,172.16.70.37,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,21,00:40:8c:cd:00:43,+0200,,1782813534169002905,2387828350,14,traffic,Reserved,1,,,77,forward,close,Fiorucci-FG-01,172.30.5.117,00:40:8c:cd:00:43,VLAN30,noop,,Mac,645,,notice,policy,Axis,189,ipsecvpn,root,lan,unscanned,FTP,6,49247,0000000013,MAC-Fiorucci,11:58:54,Reserved,,1005,17,0,2026-07-01T00:08:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yUsBG58BimBA0eJ5mgWc,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:67:f9:d2:aa,+0200,FSSO-DC,1782813534169009385,2387828138,16,traffic,Reserved,3,,,77,forward,close,Fiorucci-FG-01,172.30.6.168,00:80:67:f9:d2:aa,VLAN30,noop,,Mac,724,,notice,policy,,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,62941,0000000013,MAC-Fiorucci,11:58:54,Reserved,ADM_BOSI,502,10,0,2026-07-01T00:08:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yksBG58BimBA0eJ5mgWc,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:f4:e5:4b:5a,+0200,FSSO-DC,1782813534209003584,2387828206,8,traffic,Reserved,2,,,77,forward,close,Fiorucci-FG-01,172.30.6.11,00:80:f4:e5:4b:5a,VLAN30,noop,,Mac,356,,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,62947,0000000013,MAC-Fiorucci,11:58:54,Reserved,ADM_BOSI,282,6,0,2026-07-01T00:08:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40sBG58BimBA0eJ5wQW4,2026-06-30,FGT40FTK2209F1Q7,102.135.44.92,,,,,+0200,,1782813774631205059,,,event,,,,,,system,login,FW-AIR_GROTTAMINARDA,192.168.10.200,,,,,,,,alert,,,185,,root,,,,,,0100032002,,12:02:54,,novusadmin,,,,2026-07-01T00:08:47,,,,Administrator,name_invalid,https,Admin,https(102.135.44.92),0,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5EsBG58BimBA0eJ5wQW4,2026-06-30,FG100FTK23080008,fe80::6e0b:5eff:fe0f:881e,lan,,547,,+0200,,1782813773820902624,78054659,0,traffic,,0,,,0,local,deny,Fiorucci-FG-01,ff02::1:2,,root,noop,,VLAN30,0,,notice,local-in-policy6,,189,,root,undefined,unscanned,DHCP6,17,546,0001000014,,12:02:54,,,0,0,,2026-07-01T00:08:47,,,,,,,,,,,,6c:0b:5e:0f:88:1e,6c:0b:5e:0f:88:1e,0,,,,HP,,Windows,DHCP6,,,,,LaserJet,Printer,MFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_UsBG58BimBA0eJ56AW4,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:67:f9:d2:88,+0200,FSSO-DC,1782813773888996764,2387861923,32,traffic,Reserved,4,,,77,forward,close,Fiorucci-FG-01,172.30.6.152,00:80:67:f9:d2:88,VLAN30,noop,,Mac,1460,,notice,policy,,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,51051,0000000013,MAC-Fiorucci,12:02:54,Reserved,ADM_BOSI,942,18,0,2026-07-01T00:08:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEsBG58BimBA0eJ56AbF,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,08:f3:fb:d3:b6:c6,+0200,,1782813773788993805,2387837427,2,traffic,Reserved,181,,,77,forward,accept,Fiorucci-FG-01,172.30.23.70,08:f3:fb:d3:b6:c6,VLAN10,noop,,Mac,167,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,48767,0000000013,MAC-Fiorucci,12:02:54,Reserved,,575,2,0,2026-07-01T00:08:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEsCG58BimBA0eJ5DwbG,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:b7:c1,+0200,,1782813773808998044,2387837399,3,traffic,Reserved,181,,,77,forward,accept,Fiorucci-FG-01,172.30.23.58,00:08:32:5d:b7:c1,VLAN10,noop,,Mac,253,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,52831,0000000013,MAC-Fiorucci,12:02:54,Reserved,,865,3,0,2026-07-01T00:09:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IUsCG58BimBA0eJ5DwbG,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:67:f9:ba:28,+0200,FSSO-DC,1782813773949002865,2387862099,6,traffic,Reserved,3,,,77,forward,close,Fiorucci-FG-01,172.30.6.1,00:80:67:f9:ba:28,VLAN30,noop,Industry,Mac,264,Industrial,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,51080,0000000013,MAC-Fiorucci,12:02:54,Reserved,ADM_BOSI,221,5,0,2026-07-01T00:09:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OksCG58BimBA0eJ5NgbZ,2026-06-30,FG100FTK23080008,185.114.234.48,wan,,43597,,+0200,,1782813773938615965,2387862611,0,traffic,Italy,0,,,0,local,deny,Fiorucci-FG-01,2.117.144.115,,root,noop,,wan1,0,,notice,local-in-policy,,189,,root,undefined,unscanned,udp/43597,17,36532,0001000014,,12:02:54,Italy,,0,0,,2026-07-01T00:09:17,low,5,262144,,,,,,,,,,,,,,,,,,udp/43597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEsCG58BimBA0eJ5Ngbn,2026-06-30,FG100FTK23080008,172.30.16.9,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782813773998994904,2387835395,6,traffic,Reserved,193,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,402,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,54487,0000000013,Fiorucci-MAC,12:02:54,Reserved,SIMONA.TROMBETTA,988,6,,2026-07-01T00:09:17,,,,,,,,,,,,98:a4:4e:86:ea:1a,98:a4:4e:86:ea:1a,0,,,,,,Windows,,ITPOME-LT1076,11,kerberos,Simona.Trombetta,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEsCG58BimBA0eJ5XQb-,2026-06-30,FG100FTK23080008,172.30.16.10,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782813774054674184,2387676939,79,traffic,Reserved,1337,,,81,forward,accept,Fiorucci-FG-01,52.110.16.193,,wan1,snat,,VALN80,42594,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,55897,0000000020,Navigazione_Fiorucci,12:02:54,Switzerland,SPEDIZIONI,36460,79,,2026-07-01T00:09:27,,,,,,,,,,,123,2c:f0:5d:1c:69:9f,2c:f0:5d:1c:69:9f,0,2.117.144.115,55897,156,MSI,,Windows,,ITPOME-WK010,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VUsCG58BimBA0eJ5XQb-,2026-06-30,FG100FTK23080008,172.30.19.92,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,3389,,+0200,FSSO-DC,1782813774064838004,2387408595,4469,traffic,Reserved,3311,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VLAN60,290873,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,RDP,6,63665,0000000020,Fiorucci-MAC,12:02:54,Reserved,GABRIELE.MORELLI,266527,3486,,2026-07-01T00:09:27,,,,,,,,,,,3464,38:18:68:69:36:d8,38:18:68:69:36:d8,0,,,7826,,,Windows,,ITPOME-LT303,10/11,kerberos,Gabriele,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0sCG58BimBA0eJ5hQYN,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,08:f3:fb:d3:b6:c6,+0200,,1782813774079006844,2387837663,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.70,08:f3:fb:d3:b6:c6,VLAN10,noop,,Mac,84,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,51158,0000000013,MAC-Fiorucci,12:02:54,Reserved,,264,1,0,2026-07-01T00:09:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cEsCG58BimBA0eJ5hQYN,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:b7:c1,+0200,,1782813774079001064,2387837639,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.58,00:08:32:5d:b7:c1,VLAN10,noop,,Mac,83,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,44526,0000000013,MAC-Fiorucci,12:02:54,Reserved,,266,1,0,2026-07-01T00:09:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iUsCG58BimBA0eJ5rAYa,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:b7:c1,+0200,,1782813774079001984,2387837627,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.58,00:08:32:5d:b7:c1,VLAN10,noop,,Mac,83,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,45002,0000000013,MAC-Fiorucci,12:02:54,Reserved,,264,1,0,2026-07-01T00:09:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iksCG58BimBA0eJ5rAYa,2026-06-30,FG100FTK23080008,172.30.16.78,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782813774079003344,2387837651,1,traffic,Reserved,180,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,62,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,53347,0000000013,Fiorucci-MAC,12:02:54,Reserved,ARNALDO.DONATI,107,1,,2026-07-01T00:09:47,,,,,,,,,,,,8c:16:45:90:df:d8,8c:16:45:90:df:d8,0,,,,,,Windows,,ITPOME-LT928,10/11,kerberos,Arnaldo.Donati,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oksCG58BimBA0eJ50wYV,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,08:f3:fb:d3:b6:c6,+0200,,1782813774088999485,2387837599,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.70,08:f3:fb:d3:b6:c6,VLAN10,noop,,Mac,83,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,52349,0000000013,MAC-Fiorucci,12:02:54,Reserved,,265,1,0,2026-07-01T00:09:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pUsCG58BimBA0eJ50wYi,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:b7:c1,+0200,,1782813774079006444,2387837643,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.58,00:08:32:5d:b7:c1,VLAN10,noop,,Mac,83,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,58202,0000000013,MAC-Fiorucci,12:02:54,Reserved,,280,1,0,2026-07-01T00:09:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xUsCG58BimBA0eJ5-gY2,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:b7:c1,+0200,,1782813774089006685,2387837591,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.58,00:08:32:5d:b7:c1,VLAN10,noop,,Mac,83,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,34433,0000000013,MAC-Fiorucci,12:02:54,Reserved,,285,1,0,2026-07-01T00:10:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xksCG58BimBA0eJ5-gY2,2026-06-30,FG100FTK23080008,172.30.16.61,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,445,,+0200,,1782813774180803525,2385987147,2603,traffic,Reserved,13550,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,549396,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,SMB,6,49709,0000000020,Fiorucci-MAC,12:02:54,Reserved,,498824,2342,,2026-07-01T00:10:07,,,,,,,,,,,216,8c:16:45:ca:ed:75,8c:16:45:ca:ed:75,0,,,249,,,Windows,,ITPOME-LT116,10,kerberos,Antonio.Piccione,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
